X	Y	Red	Green	Blue
1651	476	190	190	192
1652	476	188	187	192
1653	476	190	189	194
1654	476	189	189	191
1655	476	185	185	187
1656	476	187	187	187
1657	476	190	190	190
1658	476	191	191	191
1659	476	193	193	193
1660	476	192	192	194
1661	476	190	190	192
1662	476	188	188	190
1663	476	192	192	194
1664	476	193	193	195
1665	476	192	192	194
1666	476	189	189	191
1667	476	188	188	190
1668	476	187	187	189
1669	476	189	189	191
1670	476	188	188	190
1671	476	189	189	191
1672	476	193	193	195
1673	476	192	192	194
1674	476	192	192	194
1675	476	193	193	195
1676	476	193	193	193
1677	476	191	191	191
1678	476	189	189	189
1679	476	186	186	186
1680	476	185	185	187
1681	476	188	188	190
1682	476	189	189	189
1683	476	190	190	190
1684	476	188	188	188
1685	476	192	192	192
1686	476	193	193	193
1687	476	193	193	193
1688	476	192	192	192
1689	476	191	191	191
1690	476	192	192	194
1691	476	193	193	195
1692	476	193	193	193
1693	476	191	191	191
1694	476	191	191	191
1695	476	192	192	192
1696	476	190	192	191
1697	476	190	192	191
1698	476	188	190	189
1699	476	189	191	190
1700	476	191	191	191
1701	476	190	190	190
1702	476	188	188	188
1703	476	188	188	188
1704	476	189	189	191
1705	476	189	189	191
1706	476	190	190	192
1707	476	191	191	193
1708	476	189	189	191
1709	476	190	190	192
1710	476	191	191	193
1711	476	189	189	191
1712	476	186	186	188
1713	476	181	181	183
1714	476	186	186	188
1715	476	190	190	192
1716	476	188	187	192
1717	476	189	188	193
1718	476	188	187	192
1719	476	187	186	191
1720	476	188	188	190
1721	476	188	188	190
1722	476	189	189	191
1723	476	190	190	192
1724	476	188	188	188
1725	476	185	185	185
1726	476	184	184	184
1727	476	187	187	187
1728	476	189	189	189
1729	476	189	189	189
1730	476	189	189	189
1731	476	189	189	189
1732	476	190	190	190
1733	476	190	190	190
1734	476	190	190	190
1735	476	187	187	187
1736	476	190	190	192
1737	476	188	188	190
1738	476	189	189	191
1739	476	190	190	192
1740	476	190	190	192
1741	476	191	191	193
1742	476	190	190	192
1743	476	191	191	193
1744	476	190	189	194
1745	476	190	189	194
1746	476	191	191	193
1747	476	194	194	196
1748	476	194	194	196
1749	476	193	193	195
1582	477	189	189	191
1583	477	192	192	194
1584	477	189	189	189
1585	477	187	187	187
1586	477	186	186	186
1587	477	188	188	188
1588	477	189	189	189
1589	477	191	191	191
1590	477	190	190	190
1591	477	190	190	190
1592	477	190	190	190
1593	477	190	190	190
1594	477	190	190	190
1595	477	191	191	191
1596	477	193	191	192
1597	477	192	190	191
1598	477	188	186	187
1599	477	184	182	183
1600	477	185	185	185
1601	477	187	187	187
1602	477	187	187	189
1603	477	190	190	192
1604	477	188	188	190
1605	477	187	187	189
1606	477	189	189	191
1607	477	188	188	190
1608	477	188	188	190
1609	477	188	188	190
1610	477	188	188	190
1611	477	187	187	189
1612	477	187	187	187
1613	477	189	189	189
1614	477	191	191	191
1615	477	191	191	191
1616	477	190	190	190
1617	477	188	188	188
1618	477	188	188	188
1619	477	191	191	191
1620	477	190	190	190
1621	477	189	189	189
1622	477	190	190	190
1623	477	188	188	188
1624	477	188	188	188
1625	477	191	191	191
1626	477	192	192	192
1627	477	191	191	191
1628	477	191	191	191
1629	477	190	190	190
1630	477	190	190	190
