X	Y	Red	Green	Blue
1701	1224	179	134	129
1702	1224	174	129	124
1703	1224	179	134	129
1704	1224	183	143	135
1705	1224	181	141	133
1706	1224	173	134	127
1707	1224	171	132	125
1708	1224	178	138	130
1709	1224	180	137	130
1710	1224	177	134	127
1711	1224	184	139	133
1712	1224	187	143	132
1713	1224	182	138	127
1714	1224	179	139	127
1715	1224	179	139	127
1716	1224	179	137	125
1717	1224	176	134	122
1718	1224	184	140	131
1719	1224	183	139	130
1720	1224	181	137	128
1721	1224	175	131	122
1722	1224	179	132	124
1723	1224	184	137	129
1724	1224	181	134	128
1725	1224	173	126	120
1726	1224	181	136	131
1727	1224	182	137	132
1728	1224	183	138	132
1729	1224	183	138	132
1730	1224	185	140	134
1731	1224	187	142	136
1732	1224	184	140	131
1733	1224	185	141	132
1734	1224	186	139	129
1735	1224	186	139	129
1736	1224	185	138	128
1737	1224	181	134	124
1738	1224	174	127	119
1739	1224	179	132	124
1740	1224	179	134	128
1741	1224	183	138	132
1742	1224	186	142	133
1743	1224	183	138	132
1744	1224	181	138	131
1745	1224	177	134	128
1746	1224	181	138	131
1747	1224	182	137	131
1748	1224	182	137	131
1749	1224	185	138	132
1750	1224	179	134	128
1751	1224	180	135	129
1752	1224	185	142	135
1753	1224	186	143	136
1754	1224	185	140	134
1755	1224	180	135	129
1756	1224	178	135	128
1757	1224	182	139	132
1758	1224	184	139	133
1759	1224	182	137	131
1760	1224	184	139	133
1761	1224	183	138	132
1762	1224	187	143	134
1763	1224	184	140	131
1764	1224	181	136	130
1765	1224	176	131	125
1766	1224	180	135	129
1767	1224	182	137	131
1768	1224	184	140	129
1769	1224	183	139	128
1770	1224	183	139	128
1771	1224	180	136	125
1772	1224	179	135	126
1773	1224	182	138	129
1774	1224	179	136	127
1775	1224	182	138	129
1776	1224	180	135	129
1777	1224	181	134	128
1778	1224	183	139	130
1779	1224	182	138	129
1780	1224	182	139	130
1781	1224	184	141	132
1782	1224	183	140	133
1783	1224	185	142	135
1784	1224	185	140	134
1785	1224	183	138	132
1786	1224	185	141	132
1787	1224	184	140	131
1788	1224	183	139	130
1789	1224	184	140	131
1790	1224	184	140	131
1791	1224	186	142	133
1792	1224	181	137	126
1793	1224	171	127	116
1794	1224	180	136	127
1795	1224	185	141	132
1796	1224	183	139	130
1797	1224	182	138	129
